platform,product_id,product_name,category,brand_name,review_count,avg_rating,n_negative,n_neutral,n_positive
oliveyoung,A000000166296,[대용량]식물나라 보송/쿨링/워터프루프 선 스틱 3종 (리필기획/1+1),선크림,식물나라,73,4.068493150684931,15,1,57
oliveyoung,A000000166510,차앤박(CNP) 프로폴리스 에너지 앰플 미스트 250ml,세럼,차앤박,380,3.9763157894736842,76,48,256
oliveyoung,A000000166586,[단독/대용량] 라운드랩 자작나무 수분 크림 120ml 기획 (+수분패드 4매),수분크림,라운드랩,353,3.7422096317280453,108,5,240
oliveyoung,A000000166626,[1번팩2매추가증정/5매] 넘버즈인 1번~5번 마스크팩 5매 기획 5종 중 택 1,마스크팩,넘버즈인,315,3.8634920634920635,83,5,227
oliveyoung,A000000166709,[단독기획] 스킨푸드 패드 레시피 11종 모음,마스크팩,스킨푸드,168,4.119047619047619,31,6,131
oliveyoung,A000000167155,[산뜻진정/대용량기획] 더랩바이블랑두 그린 플라보노이드 2.5 패드 90매 리필 기획 (+90매),마스크팩,더랩바이블랑두,343,4.078717201166181,51,50,242
oliveyoung,A000000167392,스킨1004 마다가스카르 센텔라 퀵카밍 패드,마스크팩,스킨1004,274,4.525547445255475,13,32,229
oliveyoung,A000000167832,[뽀득클렌징/지성피부] 바닐라코 클린잇제로 포어 클래리파잉 폼 클렌저 150ml 더블기획,클렌징,바닐라코,322,4.077639751552795,43,60,219
oliveyoung,A000000167857,코스알엑스 약산성 굿모닝 젤 클렌저 150ml 더블 기획,클렌징,코스알엑스,333,3.8468468468468466,99,10,224
oliveyoung,A000000169035,[올리브영 단독기획] 믹순 콩 에센스 50ml 기획 (+병풀 에센스 20ml),스킨케어,믹순,346,3.7890173410404624,103,12,231
oliveyoung,A000000169499,[수분 선크림][누적판매1700만개]스킨1004 마다가스카르 센텔라 히알루-시카 워터핏 선세럼 50ml,선크림,스킨1004,108,5.0,0,0,108
oliveyoung,A000000169509,파티온 노스카나인 클렌징워터 500ml,클렌징,파티온,325,4.12,44,56,225
oliveyoung,A000000169906,[트러블/진정] 듀이트리 AC 딥 진정 모공 패드 60매 기획 (+20매 증정),마스크팩,듀이트리,139,4.892086330935252,0,4,135
oliveyoung,A000000170326,[NCT 재민PICK] 이즈앤트리 머그워트 카밍 클레이 마스크 100ml,마스크팩,이즈앤트리,312,4.128205128205129,25,74,213
oliveyoung,A000000170330,[단독기획] 토리든 마스크 시트 5+1매 3종 (수분/진정/브라이트닝),마스크팩,토리든,280,3.7785714285714285,82,0,198
oliveyoung,A000000170402,[올영단독] 원데이즈유 피지쏙쏙 노 모어 블랙헤드 100ml 기획 (+코팩 패드 10매 증정),클렌징,원데이즈유,343,3.422740524781341,114,26,203
oliveyoung,A000000170538,식물나라 제주 탄산수 딥 클렌징티슈 100매[단품/더블],클렌징,식물나라,273,3.7838827838827838,73,12,188
oliveyoung,A000000171426,[76관왕 No.1] 메디힐 더마 패드 100매 7종 피부 고민별 골라담기,마스크팩,메디힐,21,2.0952380952380953,15,0,6
oliveyoung,A000000171427,[1위 패드] 메디힐 더마 패드 200매 대용량 기획 세트 4종 골라담기,마스크팩,메디힐,21,4.761904761904762,0,2,19
oliveyoung,A000000171581,"[남성 선물 추천] 우르오스 2종 세트 택1(지복합성, 중건성)",스킨케어,우르오스,217,4.23963133640553,7,40,170
oliveyoung,A000000171820,[1등코팩/5관왕] 일소 네추럴 마일드 클리어 노우즈 팩 5매입,마스크팩,일소,354,3.615819209039548,109,12,233
oliveyoung,A000000172635,[수분진정] 아드망 마린 켈프 아쿠아 모이스처 토너패드 60매,토너,아드망,244,4.217213114754099,17,33,194
oliveyoung,A000000173588,토리든 다이브인/밸런스풀 패드 증정기획 2종 택 1 (+10매 증정)(수분/진정),마스크팩,토리든,364,3.7142857142857144,112,13,239
oliveyoung,A000000173710,[1+1 기획] 김정문알로에 큐어 알로에 수딩젤 기획 150ml X 2,선크림,큐어,312,4.118589743589744,36,66,210
oliveyoung,A000000173966,[영양보습] 제이준 인텐시브 블루밍 원스텝 벚꽃 마스크 1매,마스크팩,제이준,254,4.299212598425197,10,55,189
oliveyoung,A000000175069,[곽민경PICK/단독기획] CKD 겔마스크 4+1매 (모공탄력/기미잡티) 2종,마스크팩,CKD,353,3.7507082152974505,99,13,241
oliveyoung,A000000175915,[단독기획] 토리든 다이브인 저분자 히알루론산 클렌징폼 150ml 기획 (+30ml 증정),클렌징폼,토리든,321,4.049844236760125,61,39,221
oliveyoung,A000000177051,아크네스 클리어&화이트 포밍워시 1+1 기획,클렌징,아크네스,319,4.09717868338558,46,57,216
oliveyoung,A000000177758,"[추가증정] 넘버즈인 토너패드 증정 기획 중 택 1(1번, 5번)",토너,넘버즈인,357,3.711484593837535,105,5,247
oliveyoung,A000000178796,투비건 컬러푸드시리즈 화이트 홀썸 클렌징밤 120ml,클렌징,투비건,153,4.7973856209150325,1,6,146
oliveyoung,A000000179127,토코보 선스틱 19g SPF50+ PA++++ (코튼 소프트/시카 쿨링),선크림,토코보,329,3.9939209726443767,73,29,227
oliveyoung,A000000179295,[리필기획] 톤핏선 파데프리 비건 얇착밀착 선쿠션 2종 택1(핑베톤업/베베톤업) SPF50+ PA++++,선크림,톤핏선,342,3.6228070175438596,103,19,220
oliveyoung,A000000179353,[톤업선크림] 에스쁘아 워터 스플래쉬 선크림 세라마이드 60ml,선크림,에스쁘아,308,3.896103896103896,68,35,205
oliveyoung,A000000180141,[수분선스틱]닥터지 레드 블레미쉬 수딩 업 선스틱 21g,선크림,닥터지,324,4.1234567901234565,31,72,221
oliveyoung,A000000180455,[2900만장판매/1등코팩] 일소 네추럴 마일드 클리어 노우즈 팩 10매 기획,마스크팩,일소,71,4.169014084507042,13,2,56
oliveyoung,A000000180474,[증정기획/대용량] 토리든 다이브인 저분자 히알루론산 토너 500ml 기획 (+화장솜 60매 증정),토너,토리든,386,3.7461139896373057,109,14,263
oliveyoung,A000000180506,[여배우화잘먹선 /5ml 추가 증정] 아떼 비건 릴리프 선 에센스EX 50ml 1+1 기획/단품,선크림,아떼,337,4.005934718100891,70,35,232
oliveyoung,A000000181343,"[PDRN출시] 바이오던스 리얼 딥 마스크 4매 (PDRN, 콜라겐, 세라놀, 비타, 씨켈프)",마스크팩,바이오던스,286,3.7552447552447554,87,9,190
oliveyoung,A000000181478,[블랙헤드쏙오프] 비플레인 녹두 클렌징 오일 200ml 기획 (+50ml),클렌징오일,비플레인,155,4.606451612903226,8,5,142
oliveyoung,A000000181703,[생기촉촉] 라운드랩 자작나무 수분 톤업선크림 50ml 기획 (+클렌저 20ml),선크림,라운드랩,312,3.78525641025641,86,23,203
oliveyoung,A000000182307,[버블클렌저] 센카 퍼펙트 휩 스피디 150mL+150mL 2입,클렌징,센카,337,4.255192878338279,16,82,239
oliveyoung,A000000182581,[한정기획/강력진정] 닥터자르트 시카페어 인텐시브 수딩 리페어 크림 기획(50ml+15ml*2ea),스킨케어,닥터자르트,313,4.086261980830671,32,78,203
oliveyoung,A000000182630,"[대용량140매] 넘버즈인 토너패드 리필 기획(1번,5번)",토너,넘버즈인,388,3.7757731958762886,111,7,270
oliveyoung,A000000182782,[산뜻진정] 구달 맑은 어성초 진정 쿨링 선스틱 19g 1+1 기획,선크림,구달,317,4.047318611987381,52,50,215
oliveyoung,A000000182989,[보송/1등 노세범] AHC 마스터즈 에어리치 선스틱 22g,선크림,AHC,344,3.8401162790697674,101,5,238
oliveyoung,A000000183056,[청담샵 화잘먹]그린핑거 포레스트 워터리 에센스 선크림 80ml,선크림,포레스트,338,4.523668639053255,10,37,291
oliveyoung,A000000183264,[퀵&이지] 아비브 퀵 선스틱 프로텍션 바 22g,선크림,아비브,183,4.562841530054645,6,13,164
oliveyoung,A000000183509,[단독기획] 에뛰드 순정약산성6.5휩클렌저 250ml 대용량기획(250ml+리필250ml),클렌징,에뛰드,327,4.2140672782874615,24,77,226
oliveyoung,A000000183707,[한정수량/오리지널 c-PDRN] 리쥬란 힐러 턴오버 앰플 듀얼 이펙트 30ml 기획(+7ml),세럼,리쥬란,54,3.111111111111111,0,51,3
oliveyoung,A000000183736,[트러블진정] 한율 어린쑥 5분 트러블진정패드 60+10매 (어린쑥패드),마스크팩,한율,368,4.081521739130435,58,57,253
oliveyoung,A000000183747,[1+1한정기획] 한율 달빛유자 수면팩 70ml+70ml,마스크팩,한율,331,4.02416918429003,64,40,227
oliveyoung,A000000184060,[1등레티놀] 아이오페 레티놀 슈퍼 바운스 세럼 30ml 기획 (+세럼 10ml+바이오에센스48ml),세럼,아이오페,164,4.274390243902439,25,2,137
oliveyoung,A000000184159,[추가증정기획/뽀송 무기자차] 메이크프렘 유브이 디펜스 미 노세범 선크림 40ml+40ml 기획 (택 1),선크림,메이크프렘,280,3.7642857142857142,81,21,178
oliveyoung,A000000184348,[원조겔팩] 바이오던스 리얼 딥 마스크 16매 (콜라겐/세라놀),마스크팩,바이오던스,321,3.9034267912772584,63,49,209
oliveyoung,A000000184352,넘버즈인 1번 청초 진정맑은 물막선크림 듀오 기획 (SPF50+PA++++),선크림,넘버즈인,328,3.8871951219512195,88,15,225
oliveyoung,A000000184368,[모공&블랙헤드/노란티스] 티스 딥 오프 클렌징오일 320ml,클렌징오일,티스,304,3.888157894736842,73,24,207
oliveyoung,A000000184371,[대용량기획/노란티스] 티스 딥오프 오일 320mL 더블기획,클렌징,티스,307,4.078175895765472,34,68,205
oliveyoung,A000000184643,[모공쏙폼] 메디필 레드 락토 콜라겐 클리어 폼 2.0 대용량 300ml 기획 (+해면),클렌징,메디필,338,3.727810650887574,101,7,230
oliveyoung,A000000184658,[트러블클렌저] 메디필 그린 시카 콜라겐 클리어 젤 클렌저 2.0 대용량 300ml 기획,클렌징,메디필,329,3.872340425531915,97,9,223
oliveyoung,A000000184697,[10년 연속 1위] 아이오페 맨 올데이 퍼펙트 올인원 120ml 기획 (+30ml),스킨케어,아이오페,331,4.353474320241692,20,61,250
oliveyoung,A000000184949,[초마드PICK]라씨엘르 엔자임 곡물 클렌징 파우더워시 60g 기획 (+미니어처 10g),클렌징,라씨엘르,335,4.011940298507462,71,30,234
oliveyoung,A000000185112,브링그린 프레시 마스크 1매/10매 (히알루 수분/티트리 진정/글루타치온 톤업/알로에 수딩),마스크팩,브링그린,367,3.893732970027248,98,1,268
oliveyoung,A000000185115,[1분진정] 브링그린 티트리 시카 트러블 수딩 토너패드 90매 (리필기획/단품),토너,브링그린,331,3.8580060422960725,96,5,230
oliveyoung,A000000185118,[저자극] 브링그린 티트리 시카 센시티브 클렌징 워터 500mL,클렌징,브링그린,339,4.156342182890856,46,53,240
oliveyoung,A000000185175,[4매/3종] 아비브 콜라겐 겔 마스크 4매 (어성초/수분초/부활초),마스크팩,아비브,348,3.8448275862068964,95,4,249
oliveyoung,A000000185308,[NCT 재민PICK/단독기획] 이즈앤트리 참마 비건 밀크 클렌저 220ml 리필기획 (+리필100ml),클렌징,이즈앤트리,79,5.0,0,0,79
oliveyoung,A000000185429,[1+1] 프리메라 필링 투 폼 클렌저 120ml 1+1 기획/단품,클렌징,프리메라,247,4.497975708502024,6,19,222
oliveyoung,A000000185512,"파파레서피 효소 파우더 클렌저 50g (블레미쉬(광채), 가지(보습), 티트리(진정)",클렌징,파파레서피,341,3.7008797653958942,102,16,223
oliveyoung,A000000185793,[약산성저자극] 아비브 아크네 폼 클렌저 어성초 폼 150ml,클렌징,아비브,322,4.0186335403726705,52,51,219
oliveyoung,A000000186409,[여드름 기능성/피지케어] 블랑네이처 아크네 클렌징 폼 단품/기획,클렌징폼,블랑네이처,346,3.777456647398844,77,74,195
oliveyoung,A000000187479,[천만돌파/말끔모공]비플레인 녹두 약산성 클렌징폼기획 160ml+40ml 기획,클렌징폼,비플레인,106,4.867924528301887,1,0,105
oliveyoung,A000000187480,[여배우PICK] 바이오던스 바이오 콜라겐 리얼 딥 마스크 7매,마스크팩,바이오던스,301,3.5780730897009967,98,13,190
oliveyoung,A000000187675,[하루특가/산뜻청량] 라운드랩 포 맨 자작나무 토너/로션 2종 기획 (+쉐이빙폼 40ml),토너,라운드랩,270,4.151851851851852,32,47,191
oliveyoung,A000000187712,[포켓몬에디션] 브링그린 징크테카 트러블 세럼 (리필+보냉백증정기획),세럼,브링그린,268,3.746268656716418,75,26,167
oliveyoung,A000000187817,[보들촉촉/녹두필링] 비플레인 녹두 밀크 필링 젤 120ml+40ml 기획,클렌징,비플레인,312,4.083333333333333,46,54,212
oliveyoung,A000000188019,[1매/5종] 아비브 껌딱지 시트 마스크 스티커 1매 (어성초/수분초/마데카소사이드/콜라겐밀크/비타),마스크팩,아비브,387,3.850129198966408,104,6,277
oliveyoung,A000000188024,[10매/5종] 아비브 껌딱지 시트 마스크 스티커 10매 (어성초/수분초/마데카소사이드/콜라겐밀크/비타),마스크팩,아비브,129,4.844961240310077,2,1,126
oliveyoung,A000000188373,브리스킨 엑소펩타이드 콜라겐 마스크 5매(부활초/어성초),마스크팩,브리스킨,159,4.59748427672956,6,13,140
oliveyoung,A000000188794,[NCT 재민PICK] 이즈앤트리 어니언 뉴페어 클리어 패드 60매 (+20매 리필 증정기획),마스크팩,이즈앤트리,333,3.795795795795796,99,16,218
oliveyoung,A000000188876,[화잘먹/쌀알춘식이스트레스볼] 조선미녀 맑은쌀 선크림 50ml 2입 기획,선크림,조선미녀,325,4.236923076923077,21,81,223
oliveyoung,A000000189004,[재구매율 1위 미스트] 바이오힐 보 판테셀 리페어시카 크림미스트 120mL [기내용/단품/더블기획],미스트,바이오힐보,342,3.912280701754386,80,36,226
oliveyoung,A000000189171,[림온PICK/모공컨트롤샷]폴라초이스 10% 나이아신아마이드 부스터 앰플 20ml 기획(+디럭스 2종),세럼,폴라초이스,333,4.471471471471472,14,26,293
oliveyoung,A000000189181,[수부지토너]브링그린 티트리 시카 수딩 토너 (500ml/250ml),토너,브링그린,386,3.678756476683938,116,12,258
oliveyoung,A000000189195,[1+1] 더샘 내추럴 마스크팩 1매 (알로에/레몬/녹차/허니/석류 5종 택 1),마스크팩,더샘,239,4.02092050209205,46,33,160
oliveyoung,A000000189488,[속보습루틴] 더랩바이블랑두 저분자 히알루론산 딥 토너 200ml + 50ml 기획,토너,더랩바이블랑두,326,4.088957055214724,46,56,224
oliveyoung,A000000189492,[저자극 약산성] 라곰 수분 약산성 피에이치 큐어 클렌저 120ml,클렌징,라곰,108,4.481481481481482,4,9,95
oliveyoung,A000000189769,[모공플럼핑 수분앰플] 메디필 히알루론산 레이어 물톡스 앰플 더블 기획 30ml+30ml,세럼,메디필,321,4.174454828660436,35,65,221
oliveyoung,A000000189837,[흔적미백] 넘버즈인 5번 글루타치온C 흔적 앰플 30ml+30ml 듀오기획,세럼,넘버즈인,377,3.636604774535809,117,7,253
oliveyoung,A000000189875,[1+1] 토리든 다이브인 저분자 히알루론산 클렌징폼 더블기획 (150ml+150ml),클렌징폼,토리든,162,4.049382716049383,36,7,119
oliveyoung,A000000190369,[판매량 1억개 돌파/대용량] AHC 텐 레볼루션 리얼 아이크림 포 페이스 더블 기획,아이크림,AHC,345,4.107246376811594,61,38,246
oliveyoung,A000000190422,[꼼꼼/1+1] 키스미 히로인메이크 스피디 마스카라 리무버 1+1 한정기획,마스카라,키스미,123,4.609756097560975,10,1,112
oliveyoung,A000000190494,[역대급증정/선크림순싹/수분쌀뜨물폼] 에스네이처 아쿠아 라이스 약산성 클렌징폼 160ml 기획 (+클렌징폼 20ml),선크림,에스네이처,340,4.1117647058823525,58,43,239
oliveyoung,A000000191483,[박희선Pick/대용량] 아누아 어성초 포어 컨트롤 클렌징오일 350ml,클렌징오일,아누아,78,4.871794871794871,0,3,75
oliveyoung,A000000192405,[리우 PICK][1등크림/올영단독] 더하르나이 시카이드 크림 100ml+30ml 기획,스킨케어,더하르나이,333,3.903903903903904,91,13,229
oliveyoung,A000000193133,브링그린 모델링 팩 28g [티트리 시카/대나무 히알루/슈퍼 레몬 글루타치온],마스크팩,브링그린,268,3.328358208955224,100,14,154
oliveyoung,A000000195970,[청량보습] 라운드랩 포 맨 자작나무 토너/크림 2종 기획 (+쉐이빙폼 40ml),토너,라운드랩,318,4.364779874213837,12,65,241
oliveyoung,A000000196979,일리윤 프레쉬 모이스춰 립앤아이 리무버 300ML,클렌징,일리윤,358,3.8128491620111733,100,4,254
oliveyoung,A000000197743,[5분 마스크팩] 스킨푸드 데일리 마스크 30매 6종,마스크팩,스킨푸드,291,4.274914089347079,13,56,222
oliveyoung,A000000198320,[올영 어워즈 1등 크림] 에스트라 아토베리어365 크림 80ml,스킨케어,에스트라,327,3.8623853211009176,78,40,209
oliveyoung,A000000198321,에스트라 아토베리어365 로션 150ml,스킨케어,에스트라,75,4.88,0,2,73
oliveyoung,A000000198631,식물나라 제주 알로에 촉촉 수딩젤 200ml 단품/2입,선크림,식물나라,332,4.126506024096385,53,49,230
oliveyoung,A000000198739,[매끈밀착썬/조앤프렌즈 콜라보] 셀퓨전씨 레이저 UV 썬스크린 35ml 더블 기획 (+조앤프렌즈 피규어 선크림 집게),선크림,셀퓨전씨,271,3.7306273062730626,76,26,169
oliveyoung,A000000198780,[원조율무팩] 리터니티 율무 요철모공 팩 120g 기획세트,마스크팩,리터니티,336,3.8333333333333335,66,65,205
oliveyoung,A000000198831,[피지클렌징] 마몽드 어메이징 딥 민트 클렌징밤 90ml 기획 (팩클렌저 25g 증정),클렌징,마몽드,325,4.04,60,38,227
oliveyoung,A000000198875,[피지흡착팩] 브링그린 티트리 시카 포어 클레이팩 스트롱 100g(2입/단품),마스크팩,브링그린,325,3.56,104,16,205
oliveyoung,A000000199283,[1+1/저자극 유분케어] 유세린 더모퓨리파이어 폼클렌저 150g 기획(150g+150g),클렌징,유세린,239,4.619246861924686,4,12,223
oliveyoung,A000000199484,[12억장돌파] 메디힐 더 NMF 앰플 마스크 오리지널 10매,세럼,메디힐,331,4.169184290030212,43,55,233
oliveyoung,A000000199701,[카디비PICK|탄력보습] 바이오힐보 프로바이오덤 3D 리프팅 크림 50ml [단품/기획],스킨케어,바이오힐보,355,4.194366197183099,30,82,243
oliveyoung,A000000200233,[12시간피지감소] 라타플랑 미나리 시카트러블 진정 선크림 1+1 기획 (50ml+50ml),선크림,라타플랑,333,4.486486486486487,16,25,292
oliveyoung,A000000200328,[수분보습] 디오디너리 히알루로닉 애시드 2% + B5 60ml,스킨케어,디오디너리,184,4.358695652173913,8,19,157
oliveyoung,A000000200353,[히알속수분세럼 / 대용량기획세트] 오어스 히알루론시카 7초 세럼 인 앰플 105ml 기획(+15ml),세럼,오어스,326,4.208588957055214,37,63,226
oliveyoung,A000000200614,[쿨톤보정/세미매트] 달바 퍼플 톤업 선크림 듀오 기획 (50ml+50ml),선크림,달바,68,4.779411764705882,1,4,63
oliveyoung,A000000200646,[포켓몬에디션/3일 집중진정]브링그린 징크테카 트러블 세럼 (대용량기획),세럼,브링그린,374,3.609625668449198,118,15,241
oliveyoung,A000000200647,[무기자차 TOP] 아떼 비건 릴리프 무기자차 선크림 50ml 1+1 기획/단품,선크림,아떼,350,3.8914285714285715,98,10,242
oliveyoung,A000000200673,[조슈아PICK/1+1] 리얼베리어 세라 수분 장벽 선크림 50ml 1+1 기획,선크림,리얼베리어,249,4.248995983935743,19,39,191
oliveyoung,A000000200805,[NEW/화잘먹 3종] 마몽드 리퀴드 마스크 80ml_로즈/피어니(지성)/데이지(미백),마스크팩,마몽드,401,3.596009975062344,128,15,258
oliveyoung,A000000201172,브링그린 티트리 시카 톤업 선쿠션 15g,선크림,브링그린,284,3.683098591549296,86,21,177
oliveyoung,A000000201312,[리필기획] AGE20S 선 에센스 팩트 무기자차 카밍 기획 (본품+리필),쿠션팩트,에이지투웨니스,336,4.169642857142857,40,58,238
oliveyoung,A000000201377,SRB 쌀뜨물 미강 효소 세안제 100g 대용량,클렌징,SRB,266,4.086466165413534,18,81,167
oliveyoung,A000000202197,[즉각쿨링] 라운드랩 자작나무 수분 선스틱 19g+19g,선크림,라운드랩,307,4.0814332247557,39,61,207
oliveyoung,A000000202299,[청담샵 화잘먹/속수분] 그린핑거 포레스트 피톤 시카 세럼 50ml,세럼,포레스트,327,4.608562691131499,3,22,302
