platform,category,product_name,rating,sentiment,review_content,review_date
oliveyoung,suncare,[리뉴얼/밀착보송] 듀이트리 어반쉐이드 안티폴루션 톤업 선 50ml 더블 기획,3.0,neutral,"건성이 발라도 너무 기름이 겉도는 제형이에요. 
기름은 겉도는데 발림성은 뻑뻑해서 희한하네요. 
컬러가 흰색에 쿨핑크 한방울 떨긴 컬러라서 마음에 들었는데 진짜 제형자체가 별로인듯해요ㅠ
기름 너무 돌고 건조하고 뻑뻑하고...건성분들은 아예 별로일 것 같고요 지성분들은 파우더 무조건 써야할듯해요.",2025-11-11
musinsa,,[증정] 히알루론 모이스춰 수분크림 100ml 2입,5.0,positive,"확실한건 덜 번들거리네요
신기할 정도로 번들거리지가 않아요",
musinsa,,퍼퓸 바디 스프레이 200ml 4종 중 택1 (로즈/오션/레더/우디 향),5.0,positive,일단 냄새가 너무 좋아요 성수 팝업에서 뿌려보고 바로구매했어요 여자친구가 좋아해요,
oliveyoung,cleansing,[대용량/화해1위/3관왕 쌀뜨물광] 에스네이처 아쿠아 라이스 클렌징밀크 280ml기획 (+리필100ml),5.0,positive,약간 좀 뻑뻑(?) 무른 느낌 제형 특이 근데 순하고 조흠 굳굳,2026-04-13
musinsa,,스킨 베리어 카밍 로션 이엑스 220ml,5.0,positive,일단 촉촉하고 피부장벽이 무너졌을 때 바르기 너무 좋아요!,
musinsa,,아쿠아 오아시스 토너 300ml,5.0,positive,가볍게 발려서 좋고 끈적이는게 없어요 지성피부이신분들이 구매하시먄 좋을 것 같네요,
musinsa,,[무신사단독] 포 맨 1025 독도 올인원 플루이드 200ml (+독도 클렌저 40ml 증정),5.0,positive,독도제품은 처음 사 보는데 발림성이 좋은 것 같습니다!,
musinsa,,[2개] 퓨어 블록 아쿠아 선 젤 이엑스(EX) 50ml*2,5.0,positive,퍽퍽 맘대로 쓸수있어서 좋습니다. 단독우로 바르기엔 기름진감이 있는데 밑바탕으로 바르기에 아주 좋습니다. 수분감도 아주 만족스럽습니다.,
musinsa,,비타 베리 포어 토너 150mL (+시카선세럼10ml증정),5.0,positive,"배송 빠르고 좋아요
세일할때 착한가격에 잘 샀습니다.",
oliveyoung,skincare,[1+1] 한율 쑥히알 크림 60ml 기획 (+62ml),3.0,neutral,음 그냥 그저 그래요 근디 개비싸고 양도 적음;; 번장행 ~~,2025-09-21
oliveyoung,cleansing,[화잘먹/1분퀵필링] 일소 노 트러블럼 필링 스왑 4g 8매,4.0,positive,"* 탑리뷰어 체험단 리뷰입니다.
체험단이라고 해서 무조건 좋은 리뷰를 남기면 안 된다고 생각해서… 시원하게 남겨봅니다

다있소에 비슷한 제품 있잖아요? 그거랑 비교하면

다있소(건성, 수부지 추천)
- 파하 15%, 흡수시키는 제품, 촉촉하고 다소 무거운 마무리감

일소(지성 추천)
- 복합 필링 성분 20%, 씻어내는 제품, 산뜻한 마무리감

둘 다 대왕면봉이고 가격은 일소가 최대 세일가 기준으로 아주 조금 저렴한 편이에요. 제 기준 다있소 제품은 자극이 아예 안 느껴졌는데 일소는 따가움이 좀 느껴져서 민감성은 주의할 필요가 있어 보여요 씻어내는 제품이라 자극감이 오래 가진 않았고 그만큼 효과는 확실해요! 산뜻한 마무리감이라 지성분들이 더 좋아하실 것 같고 건조함을 느끼실 수 있으니 보습 제품 충분히 발라주셔요 제가 느끼기에는 잔각질 정리보단 뭘 써도 안 없어지는 각질에 더 좋을 듯 합니당

솔직히 가격이 아쉬워요🥲 세럼도 아니고 일회용 제품인데 훨씬 더 저렴해야 한다고 생각합니다!",2025-12-27
musinsa,,저분자 히알루론산 선 에센스 40ml [SPF50+/PA++++],5.0,positive,"무기자차만 썼는데 더랩선크림은 순해서 유기자차도 좋아요
백탁도 없어요",
coupang,립스틱,"와이엔엠 허니 립밤 시리즈, 오렌지 레드, 3g, 1개",5.0,positive,"말을 많이 하는 편이라 립글로스를 즐겨 씁니다. 립스틱은 왠지 불편하고 촉촉하고 부드러운 립글로스를 쓰지요. 나름 괜찮다는 제품 있으면 써 보곤 했어요. 그러다 지금은 이 제품만 계속 재구매 중입니다~

색상이 마음에 들어요. 특히 오렌지 계열이 잘 맞아요~
부드럽고 촉촉합니다. 발랐을 때 느낌이 괜찮아요.
말을 많이 하다 보니 다시 말라버릴 때가 있기에 항상 휴대하고 씁니다. 차 안에도 하나 넣어두고 차에서 쓰기도 하구요~^^
저랑 잘 맞아서 감사합니다.",2025-02-13
oliveyoung,cleansing,[NEW/한정기획] 폰즈 립&아이리무버 300ml 기획 (+50ML 리무버 +15ML 팩클렌저 증정),5.0,positive,자극 전혀없고 눈에 들어가도 안아프고 눈 화장 바로 다 지워짐,2026-05-12
oliveyoung,skincare,[속보습]코스알엑스 더 6 펩타이드 스킨 부스터 세럼 더블기획,2.0,negative,"모낭염, 여드름 상처와 흉터가 있는 피부
늘 가볍게 세럼만 사용하다가 추가해줬는데 수분 지속력이 오래감
다만 약간 모공사이에 몽글몽글하니 수분+유분기가 올라옴

-붉은 여드름이 올라와서 사용 중단",2025-09-02
musinsa,,저분자 히알루론산 딥 토너 500ml,5.0,positive,스킨은 이걸로 정착해서 잘 사용하고 있습니다 다쓰면 또 살듯요,
oliveyoung,skincare,[1등미백앰플] 메디큐브 PDRN 핑크 앰플 30ml 기획 (본품+리필 50ML+겔패드 2매입*2개),5.0,positive,사용 과정이 자연스럽게 이어져 부담 없이 사용할 수 있었습니다. 일상에서 활용하기에도 적합한 흐름이었습니다.,2026-05-12
musinsa,,데일리 모이스처 바디로션 400MLX 2개+[증정]쿨시트1매+세라엠디로션20ml,5.0,positive,자주쓰는거에요!!!겨울에는 보습감이 오래가서 좋은거같아요,
oliveyoung,maskpack,[화잘먹패드] 웰라쥬 리얼 히알루로닉 블루 토너 패드 70매 기획 (+원데이키트1ea),3.0,neutral,야금야금 가격이 올라가는 거 같아요...? 굳이굳이 얘가 아니어도 대체할 템이 많아서 이후에 재구매는 딱히 안 할 거 같아용,2025-11-21
oliveyoung,maskpack,[1매/5종] 아비브 약산성 pH 시트 마스크 핏 1매 (어성초/부활초/아쿠아/글루타치온좀/허니),1.0,negative,시트도 따갑고 촛촉하지듀 않소 걍 전반적으로 안좋앗어요 아비브는 패드랑 팩 다 안맞음..,2025-09-13
musinsa,,아토베리어365 로션 150ml,5.0,positive,"한달이 아니고 2년째 쓰고있는데 최고중 최고입니다ㅠㅠ
또산템 입니다 에스트라 모든 화장품 너무 좋아요",
musinsa,,[대용량/사계절용] 화이트 톤업 바디세럼 150ml (SPF21),5.0,positive,"재구매한 제품입니다
일단 용량이 커서 좋고 발림성도 좋아요",
musinsa,,[2pack] 메디힐 마데카소사이드 수분 선세럼 흔적 리페어 더블 기획세트,4.0,positive,발림성이 좋아서 지금같은 환절기에 좋을 것 같아요,
oliveyoung,cleansing,휩드 비건 팩클렌저 단지형 80g (5종 중 택1),4.0,positive,"120g인데 생각했던 것보다 크기가 작아서 놀랐어요
무난한 제품인 것 같습니다",2025-01-31
coupang,파운데이션,"이자녹스 커버 수프림 리치 에센스 파운데이션 40ml, 1개, 21호",5.0,positive,제픔에 비해 포장이 너무 컸어요,2025-03-18
oliveyoung,suncare,[추가증정기획/뽀송 무기자차] 메이크프렘 유브이 디펜스 미 노세범 선크림 40ml+40ml 기획 (택 1),5.0,positive,"1+1혜자 기획세트 구성 가격착해
선크림 발림성 좋고 자극없고 보송보송하고 좋습니다",2025-06-15
oliveyoung,cleansing,[세럼클렌저] 넘버즈인 3번 보들보들 모공결 클렌징 오일 200ml,4.0,positive,음 나쁘진않아요 근데 양에비해 좀 비싼거같아요 피지 잘 빠지는거같기도하공?,2026-04-24
coupang,스킨케어,"네이처리퍼블릭 아프리카 버드 옴므 올인원 모이스처라이저, 150ml, 1개",5.0,positive,"남성용 화장품을 찾다가보니 쿠팡에 많터라구요.
구매하였는데 사용하기 편리하고
용량도 많아 좋아요. 그외에는 저렴한게 장점이고
품질이 매우좋은지는 더 써봐야 알거같아요.
한달후기도 써볼게요.",2026-04-26
musinsa,,레플리카 레이지 선데이 모닝 핸드크림 50ML,5.0,positive,이런 향이 나는 핸드크림이 있다는게 기분좋아지는..!,
oliveyoung,maskpack,[5월 올영픽/포켓몬 에디션] 듀이트리 AC 딥 열감 진정 마스크 10매 기획 (+1매+포켓몬 스티커),3.0,neutral,리뉴얼 전 버전을 정말 잘썼는데 현재 이제품은 시트지에 액체가 너무 많이 흘러서 눈 뜨기가 아려워요. 눈뜨면 마스크팩에 묻어있는 앰플이 늘 눈에 들어가서 따갑네요. 리뉴얼 한 이유를 잘 모르겠어요,2025-11-16
musinsa,,DMT 페이셜 수분 크림 150ml+추가증정,5.0,positive,"말해모해 입아픈 제품입니다!! 너무 좋아요!
트러블 피부면 한번 사용해보세요!! 자고 일어나면 윤기촬촬 흐릅니다.",
musinsa,,포 맨 밤부 포레스트 메가 하드 스프레이 180ml,5.0,positive,잘발리기도 하지만 잘 씻긴다는 부분이 너무 좋습니다.,
musinsa,,포어제로 오일 컨트롤 선스틱 2개 세트,5.0,positive,메이크업 한 상태에서 선크림 덧바르기 어려워서 구매했어요. 화장 위에 발라도 크게 밀리지 않는 편이라 괜찮았어요! 특히 코 주변이나 광 올라오는 부분에 바르면 번들거림도 잡아줘서 깔끔해보여요^^ 컴팩트한 사이즈라 파우치에 넣어 다니기 좋아서 외출할때 유용합니다,
oliveyoung,suncare,[착붙톤업]식물나라 뽀얀쌀 생기 톤업 선 쿠션 4종 택1 (리필 기획),4.0,positive,수부지 22호피부인데 진짜 파데얇게 한거처럼 되구 지속력도 길고 파데프리용으로 딱이라 마음에 들긴 헌디 앞자리가 곧 3으로 바뀌는지라 케이스가 너무 유치뽕짝스해요…… 제품은 좋은데 어디가서 꺼내기 쬑끔민망….. 케이스 바꿔주세용 …..!!,2025-09-09
musinsa,,어드밴스드 더 비타민씨 23 세럼,4.0,positive,제품은 좋아서 2번째 구입인데 이상하게 헤프게 사용돼 금방 떨어집니다. 아쉽네요ㅜㅠ,
musinsa,,[3개부터 구매가능] 퍼퓸드 핸드크림 미스틱 우드 30ml,5.0,positive,일단 우드를 좋아하는 제가 좋아하는 향으로 너무 마음에 들었고 발림성은 너무 묽은 느낌을 싫어하는데 나름 꾸덕해서 마음에 들었어요! 휴대하기도 좋은 크기라 여기저기 다니면서 잘 쓸수잇을것같아요!!,
musinsa,,[무신사단독] 포 맨 1025 독도 올인원 플루이드 200ml (+독도 클렌저 40ml 증정),5.0,positive,"귀찮아서 올인원이 필수인 사람입니다.
올인원 답게 모든 면에서 좋았습니다.",
musinsa,,피브 하이퍼 하이드로 세럼 100ml,5.0,positive,만원대에 100ml이라니 정말 가성비 좋고 제품도 촉촉하고 시원하고 자극도 없이 좋았어요.,
oliveyoung,suncare,[야구단 콜라보/2회분]메디힐 마데카소사이드 유브이 컷 아웃도어 선 패치 골라담기,5.0,positive,골프칠 때 붙이려고 샀어요 ~ 행사 더 많이해주세요 아주 좋아요 ~~,2026-04-23
oliveyoung,skincare,[물광리프팅] 성분에디터 실크펩타이드 EGF 하트핏 볼륨 리프팅 앰플 40ml 더블기획,5.0,positive,매트한 마무리감이 아주 만족스럽습니다. 기름기가 없어요 추천 드려요 ㅎㅎ!!,2026-05-06
oliveyoung,skincare,[멜라닌양개선] 동아제약 색소침착 프로 크림제 40ml,5.0,positive,요즘 피부 색소침착이 고민이라 한번 구매해봤어요. 낮 밤 모두 사용 가능한 올페이스 제품이라 좋은 것 같아요. 앞으로 꾸준히 사용해 봐야겠어요.,2026-05-09
coupang,립스틱,"콰티 마이무드 벨벳립스틱 (8color), 1개, 무드 베일모브",5.0,positive,"유튜브나 인스타에서 워낙 유명한 제품이라 
궁금하기도 하고 베이스립이 필요하기도 
해서 구매하게 되었습니다.

배송이 쿠팡이 젤 빨라서 쿠팡에서 구매했네요.
컬러는 제가 생각한 그대로 베이스립컬러구요~ 
다른 진한 느낌의 립과 함께 쓰면 좋을 것 같아요! 
베이스립을 확실히 먼저 바르면 더 오묘하면서도 
입술색이 이뻐지는 느낌이 드네요! 

발림성은 한번만 발라도 색감이 잘 나타나고 
너무 매트하지 않아서 꾸덕하게 발리지 않아서 
더 좋은 것 같습니다.
용기는 보통 립스틱 크기 입니다.

베이직한걸 좋아하고 우아한 느낌에도 굉장히 
잘 어울리는거 같아요~ 
그리고 저는 립으로도 사용하고 눈이나 
볼에도 사용하기 좋은 컬러 같습니다.

베이지 톤이 얼굴전체에 얕게 발라주니 더욱 
은은하니 괜찮은 것 같아요! 
진한 컬러감의 립과 섞어서 발라주니 
더욱 이쁘게 사용할 수 있습니다 . 
다 구매하고 나서도 사용할 예정이예요!",2024-07-26
oliveyoung,skincare,[포켓몬에디션]브링그린 징크테카 트러블세럼(대용량/기획),1.0,negative,"양이 넉넉해서 좋아요
향이 좀 특이해요
계속 써봤는데 피부가 뒤집어져서 안쓰게되요ㅠㅜ",2025-07-15
musinsa,,[SET] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+시카컨트롤세럼 10ml),5.0,positive,올리브영보다 쌌고 사은품도 많이주셔서 좋았어요. 수분잡는데 이만한게없고 정말 민감하지도 않아요. 벌써 4통째비우는중입니다,
musinsa,,[SET] 다이브인 저분자 히알루론산 토너 300ml  x  2개 (+다이브인 크림 20ml),5.0,positive,독도 토너 쓰다가 수분밸런스 맞추기 좋다해서 바꿨는데 이걸로 계속 쓸거같아요,
musinsa,,[사은품 증정] (대용량) 레티놀 시카 흔적 앰플 50mL + 10mL 2개,5.0,positive,사용한 지가 얼마 안 되었는데도 효과를 보고있어요,
musinsa,,[SET] 다이브인 저분자 히알루론산 세럼 50ml+40ml (+시카컨트롤세럼 10ml),5.0,positive,건성이라 겨울이 힘든데 지인 추천으로 구매해서 아주 잘쓰고 있어여! 즉각 수분 충전되는 느낌입니다! 다만 오래가진 않아요…더 오래가면 좋을꺼같아요! 더더 촉촉하게,
oliveyoung,skincare,셀리맥스 브라이트닝 모공잡티크림 35ml 기획 (+7ml*2),5.0,positive,"요새 날도 풀리고 햇빛도 강해지는 날씨에 잡티가 점점 신경 쓰이더라구요ㅜ 그래서 색소침착 완화에 도움이 된다는 브라이트닝 크림을 구매해봤습니다ㅎㅎ

일단 발림성이 굉장히 좋아서 산뜻하고 촉촉하게 발리고, 끈적임 없이 가볍게 스며드는 느낌이라 좋았어요! 피부에 부담 없이 가벼운 제형이라 흡수도 잘 되더라구요:)

며칠 사용해보니 모공 부분이 조금 쫀쫀해진 느낌이 들더라구요ㅎㅎ 다가오는 여름을 대비해서 앞으로 꾸준히 관리해볼 생각입니다☀️ 추천드려요!",2026-03-28
oliveyoung,cleansing,[증정/약산성] 닥터지 약산성 레드 블레미쉬 클리어 수딩 폼 기획2종 택 1(150ml+75ml/150ml+150ml),1.0,negative,"저는 닥터지 수분크림 오랫동안 쓰고있어서
이제품도 별 고민없이 구매했어요
저만 그런가요???
향이 너무 이상해요
얼굴에 쓰는건데..
플라스틱 냄새? 넘 역한게
다른분들 그런후기없던데
제꺼가 불량인지 유통기한 다시 확인했어요 ㅠㅠ",2026-01-10
